able to change to that directory
				1011010715712	
01340270105712	WALKER		027010	1342575115712	0134
01445915105712	LEXINGTON		591510	1440000105712	0144
				1440000105712	
01644916105712	PROF DEV		491610	1571570105712	0164
01792018365712	GARAGE		201836		0179
				1351400275712	
01370280275712	SYCAMORE		028027	1370270105712	0137
01651400275712	VISTA		140027		0165
01420000275712	OXFORD		000027	1021020715712	0142
OUTSIDE BILLING			IDE BI		OUTS
OUTSIDE BILLING	OCADA		IDE BI		OUTS
OUTSIDE BILLING	FBLA		IDE BI		OUTS
01724918215712	SAFE SCHOOLS		491821	1724130725712	0172
01200010245712	ANAHEIM		001024	1250250405712	0120
01151150105712	EDUCATION DIV		115010		0115
01151150215712	EDUCATION DIV		115021		0115
01151150725712	EDUCATION DIV	WALK-UP COPIER	115072		0115
01151150725712	EDUCATION DIV		115072		0115
					
01591590245712	AUDIO VISUAL DEPT.	WALK-UP COPIER	159024		0159
01160000245712	EDUCATIONAL RESOURCES		000024		0116
01161160245712	EDUCATIONALRESOURCES	WALK-UP COPIER	116024		0116
01171520105712	INSTR SERV		152010	1171170105712	0117
01171581215712	INSTR SERV		158121	1171170105712	0117
01551560725712	BUSINESS OPERATIONS		156072		0155
				1011010715712	
01174238105712		WALK-UP COPIER 2	423810	1501530215712	0117
01161160105712	EDUCATIONAL RESOURCES		116010		0116
01320270105712	ORANGEVIEW		027010	1321400275712	0132
01324237105712	ORANGEVIEW		423710	1321400275712	0132
01373815105712	SYCAMORE		381510	1370270105712	0137
01644916215712	PROF DEV	BTSA	491621	1571570105712	0164
01644640215712	PROF DEV		464021	1571570105712	0164
01251400105712	KATELLA	Student Store	140010	1250000315712	0125
01381400405712	BALL		140040	1380540405712	0138
01550000335712	BUSINESS OPERATIONS		000033		0155
01161160245712	EDUCATIONAL RESOURCES	WALK-UP COPIER	116024		0116
01171582215712	CURRI SPEC 	WALK-UP COPIER	158221	1351400275712	0117
01220350105712	MAGNOLIA		035010	1220000315712	0122
01311390335712	BROOKHURST	ATTENDANCE	139033	1310000105712	0131
01220040105712	MAGNOLIA		004010	1220000315712	0122
01200000315712	ANAHEIM		000031	1200250405712	0120
01440170105712	LEXINGTON		017010	1440000105712	0144
01352555115712	DALE		255511	1350250405712	0135
01204050105712	ANAHEIM		405010	1200250405712	0120
01000252005712	AFSCME		025200		0100
01000251005712	CSEA		025100		0100
01320070105712	ORANGEVIEW		007010	1321400275712	0132
01250000105712	KATELLA		000010	1250000315712	0125
01420000335712	OXFORD		000033	1021020715712	0142
